date,close_price
1968-04-26,97.21
1968-04-29,97.97
1968-04-30,97.46
1968-05-01,97.97
1968-05-02,98.59
1968-05-03,98.66
1968-05-06,98.35
1968-05-07,98.9
1968-05-08,98.91
1968-05-09,98.39
1968-05-10,98.5
1968-05-13,98.19
1968-05-14,98.12
1968-05-15,98.07
1968-05-16,97.6
1968-05-17,96.9
1968-05-20,96.45
1968-05-21,96.93
1968-05-22,97.18
1968-05-23,96.97
1968-05-24,97.15
1968-05-27,96.99
1968-05-28,97.62
1968-05-29,97.92
1968-05-31,98.68
1968-06-03,99.99
1968-06-04,100.38
1968-06-05,99.89
1968-06-06,100.65
1968-06-07,101.27
1968-06-10,101.41
1968-06-11,101.66
1968-06-13,101.25
1968-06-14,101.13
1968-06-17,100.13
1968-06-18,99.99
1968-06-20,101.51
1968-06-21,100.66
1968-06-24,100.39
1968-06-25,100.08
1968-06-27,99.98
1968-06-28,99.58
1968-07-01,99.4
1968-07-02,99.74
1968-07-03,100.91
1968-07-08,101.94
1968-07-09,102.23
1968-07-11,102.39
1968-07-12,102.34
1968-07-15,102.26
1968-07-16,101.7
1968-07-18,101.44
1968-07-19,100.46
1968-07-22,99.33
1968-07-23,99.21
1968-07-25,97.94
1968-07-26,98.34
1968-07-29,97.65
1968-07-30,97.74
1968-08-01,97.28
1968-08-02,96.63
1968-08-05,96.85
1968-08-06,97.25
1968-08-08,97.04
1968-08-09,97.01
1968-08-12,98.01
1968-08-13,98.53
1968-08-15,98.07
1968-08-16,98.68
1968-08-19,99.0
1968-08-20,98.96
1968-08-22,98.7
1968-08-23,98.69
1968-08-26,98.94
1968-08-27,98.81
1968-08-29,98.74
1968-08-30,98.86
1968-09-03,99.32
1968-09-04,100.02
1968-09-05,100.74
1968-09-06,101.2
1968-09-09,101.23
1968-09-10,100.73
1968-09-12,100.52
1968-09-13,100.86
1968-09-16,101.24
1968-09-17,101.5
1968-09-19,101.59
1968-09-20,101.66
1968-09-23,102.24
1968-09-24,102.59
1968-09-26,102.36
1968-09-27,102.31
1968-09-30,102.67
1968-10-01,102.86
1968-10-03,103.22
1968-10-04,103.71
1968-10-07,103.7
1968-10-08,103.74
1968-10-10,103.29
1968-10-11,103.18
1968-10-14,103.32
1968-10-15,103.53
1968-10-17,104.01
1968-10-18,104.82
1968-10-21,104.99
1968-10-22,104.57
1968-10-24,103.84
1968-10-25,104.2
1968-10-28,103.9
1968-10-29,103.3
1968-10-31,103.41
1968-11-01,103.06
1968-11-04,103.1
1968-11-06,103.27
1968-11-07,103.5
1968-11-08,103.95
1968-11-12,104.62
1968-11-13,105.13
1968-11-14,105.2
1968-11-15,105.78
1968-11-18,105.92
1968-11-19,106.14
1968-11-21,105.97
1968-11-22,106.3
1968-11-25,106.48
1968-11-26,107.26
1968-11-27,107.76
1968-11-29,108.37
1968-12-02,108.12
1968-12-03,108.02
1968-12-05,107.67
1968-12-06,107.93
1968-12-09,107.66
1968-12-10,107.39
1968-12-12,107.32
1968-12-13,107.58
1968-12-16,107.1
1968-12-17,106.66
1968-12-19,106.97
1968-12-20,106.34
1968-12-23,105.21
1968-12-24,105.04
1968-12-26,105.15
1968-12-27,104.74
1968-12-30,103.8
1968-12-31,103.86
1969-01-02,103.93
1969-01-03,103.99
1969-01-06,102.47
1969-01-07,101.22
1969-01-08,100.8
1969-01-09,101.22
1969-01-10,100.93
1969-01-13,100.44
1969-01-14,101.13
1969-01-15,101.62
1969-01-16,102.18
1969-01-17,102.03
1969-01-20,101.69
1969-01-21,101.63
1969-01-22,101.98
1969-01-23,102.43
1969-01-24,102.38
1969-01-27,102.4
1969-01-28,102.41
1969-01-29,102.51
1969-01-30,102.55
1969-01-31,103.01
1969-02-03,102.89
1969-02-04,102.92
1969-02-05,103.2
1969-02-06,103.54
1969-02-07,103.53
1969-02-11,103.65
1969-02-12,103.63
1969-02-13,103.71
1969-02-14,103.61
1969-02-17,102.44
1969-02-18,101.4
1969-02-19,100.65
1969-02-20,99.79
1969-02-24,98.6
1969-02-25,97.98
1969-02-26,98.45
1969-02-27,98.14
1969-02-28,98.13
1969-03-03,98.38
1969-03-04,99.32
1969-03-05,99.71
1969-03-06,98.7
1969-03-07,98.65
1969-03-10,98.99
1969-03-11,99.32
1969-03-12,99.05
1969-03-13,98.39
1969-03-14,98.0
1969-03-17,98.25
1969-03-18,98.49
1969-03-19,99.21
1969-03-20,99.84
1969-03-21,99.63
1969-03-24,99.5
1969-03-25,99.66
1969-03-26,100.39
1969-03-27,101.1
1969-03-28,101.51
1969-04-01,101.42
1969-04-02,100.78
1969-04-03,100.68
1969-04-07,99.89
1969-04-08,100.14
1969-04-09,101.02
1969-04-10,101.55
1969-04-11,101.65
1969-04-14,101.57
1969-04-15,101.53
1969-04-16,100.63
1969-04-17,100.78
1969-04-18,101.24
1969-04-21,100.56
1969-04-22,100.78
1969-04-23,100.8
1969-04-24,101.27
1969-04-25,101.72
1969-04-28,102.03
1969-04-29,102.79
1969-04-30,103.69
1969-05-01,103.51
1969-05-02,104.0
1969-05-05,104.37
1969-05-06,104.86
1969-05-07,104.67
1969-05-08,105.1
1969-05-09,105.05
1969-05-12,104.89
1969-05-13,105.34
1969-05-14,106.16
1969-05-15,105.85
1969-05-16,105.94
1969-05-19,104.97
1969-05-20,104.04
1969-05-21,104.47
1969-05-22,104.6
1969-05-23,104.59
1969-05-26,104.36
1969-05-27,103.57
1969-05-28,103.26
1969-05-29,103.46
1969-06-02,102.94
1969-06-03,102.63
1969-06-04,102.59
1969-06-05,102.76
1969-06-06,102.12
1969-06-09,101.2
1969-06-10,100.42
1969-06-11,99.05
1969-06-12,98.26
1969-06-13,98.65
1969-06-16,98.32
1969-06-17,97.95
1969-06-18,97.81
1969-06-19,97.24
1969-06-20,96.67
1969-06-23,96.23
1969-06-24,97.32
1969-06-25,97.01
1969-06-26,97.25
1969-06-27,97.33
1969-06-30,97.71
1969-07-01,98.08
1969-07-02,98.94
1969-07-03,99.61
1969-07-07,99.03
1969-07-08,97.63
1969-07-09,96.88
1969-07-10,95.38
1969-07-11,95.77
1969-07-14,94.55
1969-07-15,94.24
1969-07-16,95.18
1969-07-17,95.76
1969-07-18,94.95
1969-07-22,93.52
1969-07-23,93.12
1969-07-24,92.8
1969-07-25,92.06
1969-07-28,90.21
1969-07-29,89.48
1969-07-30,89.93
1969-07-31,91.83
1969-08-01,93.47
1969-08-04,92.99
1969-08-05,93.41
1969-08-06,93.92
1969-08-07,93.99
1969-08-08,93.94
1969-08-11,93.36
1969-08-12,92.63
1969-08-13,92.7
1969-08-14,93.34
1969-08-15,94.0
1969-08-18,94.57
1969-08-19,95.07
1969-08-20,95.07
1969-08-21,95.35
1969-08-22,95.92
1969-08-25,94.93
1969-08-26,94.3
1969-08-27,94.49
1969-08-28,94.89
1969-08-29,95.51
1969-09-02,95.54
1969-09-03,94.98
1969-09-04,94.2
1969-09-05,93.64
1969-09-08,92.7
1969-09-09,93.38
1969-09-10,94.95
1969-09-11,94.22
1969-09-12,94.13
1969-09-15,94.87
1969-09-16,94.95
1969-09-17,94.76
1969-09-18,94.9
1969-09-19,95.19
1969-09-22,95.63
1969-09-23,95.63
1969-09-24,95.5
1969-09-25,94.77
1969-09-26,94.16
1969-09-29,93.41
1969-09-30,93.12
1969-10-01,92.52
1969-10-02,93.24
1969-10-03,93.19
1969-10-06,93.38
1969-10-07,93.09
1969-10-08,92.67
1969-10-09,93.03
1969-10-10,93.56
1969-10-13,94.55
1969-10-14,95.7
1969-10-15,95.72
1969-10-16,96.37
1969-10-17,96.26
1969-10-20,96.46
1969-10-21,97.2
1969-10-22,97.83
1969-10-23,97.46
1969-10-24,98.12
1969-10-27,97.97
1969-10-28,97.66
1969-10-29,96.81
1969-10-30,96.93
1969-10-31,97.12
1969-11-03,97.15
1969-11-04,97.21
1969-11-05,97.64
1969-11-06,97.67
1969-11-07,98.26
1969-11-10,98.33
1969-11-11,98.07
1969-11-12,97.89
1969-11-13,97.42
1969-11-14,97.07
1969-11-17,96.41
1969-11-18,96.39
1969-11-19,95.9
1969-11-20,94.91
1969-11-21,94.32
1969-11-24,93.24
1969-11-25,92.94
1969-11-26,93.27
1969-11-28,93.81
1969-12-01,93.22
1969-12-02,92.65
1969-12-03,91.65
1969-12-04,91.95
1969-12-05,91.73
1969-12-08,90.84
1969-12-09,90.55
1969-12-10,90.48
1969-12-11,90.52
1969-12-12,90.81
1969-12-15,90.54
1969-12-16,89.72
1969-12-17,89.2
1969-12-18,90.61
1969-12-19,91.38
1969-12-22,90.58
1969-12-23,90.23
1969-12-24,91.18
1969-12-26,91.89
1969-12-29,91.25
1969-12-30,91.6
1969-12-31,92.06
1970-01-02,93.0
1970-01-05,93.46
1970-01-06,92.82
1970-01-07,92.63
1970-01-08,92.68
1970-01-09,92.4
1970-01-12,91.7
1970-01-13,91.92
1970-01-14,91.65
1970-01-15,91.68
1970-01-16,90.92
1970-01-19,89.65
1970-01-20,89.83
1970-01-21,89.95
1970-01-22,90.04
1970-01-23,89.37
1970-01-26,88.17
1970-01-27,87.62
1970-01-28,86.79
1970-01-29,85.69
1970-01-30,85.02
1970-02-02,85.75
1970-02-03,86.77
1970-02-04,86.24
1970-02-05,85.9
1970-02-06,86.33
1970-02-09,87.01
1970-02-10,86.1
1970-02-11,86.94
1970-02-12,86.73
1970-02-13,86.54
1970-02-16,86.47
1970-02-17,86.37
1970-02-18,87.44
1970-02-19,87.76
1970-02-20,88.03
1970-02-24,87.99
1970-02-25,89.35
1970-02-26,88.9
1970-02-27,89.5
1970-03-02,89.71
1970-03-03,90.23
1970-03-04,90.04
1970-03-05,90.0
1970-03-06,89.44
1970-03-09,88.51
1970-03-10,88.75
1970-03-11,88.69
1970-03-12,88.33
1970-03-13,87.86
1970-03-16,86.91
1970-03-17,87.29
1970-03-18,87.54
1970-03-19,87.42
1970-03-20,87.06
1970-03-23,86.99
1970-03-24,87.98
1970-03-25,89.77
1970-03-26,89.92
1970-03-30,89.63
1970-03-31,89.63
1970-04-01,90.07
1970-04-02,89.79
1970-04-03,89.39
1970-04-06,88.76
1970-04-07,88.52
1970-04-08,88.49
1970-04-09,88.53
1970-04-10,88.24
1970-04-13,87.64
1970-04-14,86.89
1970-04-15,86.73
1970-04-16,85.88
1970-04-17,85.67
1970-04-20,85.83
1970-04-21,85.38
1970-04-22,84.27
1970-04-23,83.04
1970-04-24,82.77
1970-04-27,81.46
1970-04-28,80.27
1970-04-29,81.81
1970-04-30,81.52
1970-05-01,81.44
1970-05-04,79.37
1970-05-05,78.6
1970-05-06,79.47
1970-05-07,79.83
1970-05-08,79.44
1970-05-11,78.6
1970-05-12,77.85
1970-05-13,76.53
1970-05-14,75.44
1970-05-15,76.9
1970-05-18,76.96
1970-05-19,75.46
1970-05-20,73.52
1970-05-21,72.16
1970-05-22,72.25
1970-05-25,70.25
1970-05-26,69.29
1970-05-27,72.77
1970-05-28,74.61
1970-05-29,76.55
1970-06-01,77.84
1970-06-02,77.84
1970-06-03,78.52
1970-06-04,77.36
1970-06-05,76.17
1970-06-08,76.29
1970-06-09,76.25
1970-06-10,75.48
1970-06-11,74.45
1970-06-12,73.88
1970-06-15,74.58
1970-06-16,76.15
1970-06-17,76.0
1970-06-18,76.51
1970-06-19,77.05
1970-06-22,76.64
1970-06-23,74.76
1970-06-24,73.97
1970-06-25,74.02
1970-06-26,73.47
1970-06-29,72.89
1970-06-30,72.72
1970-07-01,72.94
1970-07-02,72.92
1970-07-06,71.78
1970-07-07,71.23
1970-07-08,73.0
1970-07-09,74.06
1970-07-10,74.45
1970-07-13,74.55
1970-07-14,74.42
1970-07-15,75.23
1970-07-16,76.34
1970-07-17,77.69
1970-07-20,77.79
1970-07-21,76.98
1970-07-22,77.03
1970-07-23,78.0
1970-07-24,77.82
1970-07-27,77.65
1970-07-28,77.77
1970-07-29,78.04
1970-07-30,78.07
1970-07-31,78.05
1970-08-03,77.02
1970-08-04,77.19
1970-08-05,77.18
1970-08-06,77.08
1970-08-07,77.28
1970-08-10,76.2
1970-08-11,75.82
1970-08-12,75.42
1970-08-13,74.76
1970-08-14,75.18
1970-08-17,75.33
1970-08-18,76.2
1970-08-19,76.96
1970-08-20,77.84
1970-08-21,79.24
1970-08-24,80.99
1970-08-25,81.12
1970-08-26,81.21
1970-08-27,81.08
1970-08-28,81.86
1970-08-31,81.52
1970-09-01,80.95
1970-09-02,80.96
1970-09-03,82.09
1970-09-04,82.83
1970-09-08,83.04
1970-09-09,82.79
1970-09-10,82.3
1970-09-11,82.52
1970-09-14,82.07
1970-09-15,81.36
1970-09-16,81.79
1970-09-17,82.29
1970-09-18,82.62
1970-09-21,81.91
1970-09-22,81.86
1970-09-23,81.91
1970-09-24,81.66
1970-09-25,82.83
1970-09-28,83.91
1970-09-29,83.86
1970-09-30,84.3
1970-10-01,84.32
1970-10-02,85.16
1970-10-05,86.47
1970-10-06,86.85
1970-10-07,86.89
1970-10-08,85.95
1970-10-09,85.08
1970-10-12,84.17
1970-10-13,84.06
1970-10-14,84.19
1970-10-15,84.65
1970-10-16,84.28
1970-10-19,83.15
1970-10-20,83.64
1970-10-21,83.66
1970-10-22,83.38
1970-10-23,83.77
1970-10-26,83.31
1970-10-27,83.12
1970-10-28,83.43
1970-10-29,83.36
1970-10-30,83.25
1970-11-02,83.51
1970-11-03,84.22
1970-11-04,84.39
1970-11-05,84.1
1970-11-06,84.22
1970-11-09,84.67
1970-11-10,84.79
1970-11-11,85.03
1970-11-12,84.15
1970-11-13,83.37
1970-11-16,83.24
1970-11-17,83.47
1970-11-18,82.79
1970-11-19,82.91
1970-11-20,83.72
1970-11-23,84.24
1970-11-24,84.78
1970-11-25,85.09
1970-11-27,85.93
1970-11-30,87.2
1970-12-01,87.47
1970-12-02,88.48
1970-12-03,88.9
1970-12-04,89.46
1970-12-07,89.94
1970-12-08,89.47
1970-12-09,89.54
1970-12-10,89.92
1970-12-11,90.26
1970-12-14,89.8
1970-12-15,89.66
1970-12-16,89.72
1970-12-17,90.04
1970-12-18,90.22
1970-12-21,89.94
1970-12-22,90.04
1970-12-23,90.1
1970-12-24,90.61
1970-12-28,91.09
1970-12-29,92.08
1970-12-30,92.27
1970-12-31,92.15
1971-01-04,91.15
1971-01-05,91.8
1971-01-06,92.35
1971-01-07,92.38
1971-01-08,92.19
1971-01-11,91.98
1971-01-12,92.72
1971-01-13,92.56
1971-01-14,92.8
1971-01-15,93.03
1971-01-18,93.41
1971-01-19,93.76
1971-01-20,93.78
1971-01-21,94.19
1971-01-22,94.88
1971-01-25,95.28
1971-01-26,95.59
1971-01-27,94.89
1971-01-28,95.21
1971-01-29,95.88
1971-02-01,96.42
1971-02-02,96.43
1971-02-03,96.63
1971-02-04,96.62
1971-02-05,96.93
1971-02-08,97.45
1971-02-09,97.51
1971-02-10,97.39
1971-02-11,97.91
1971-02-12,98.43
1971-02-16,98.66
1971-02-17,98.2
1971-02-18,97.56
1971-02-19,96.74
1971-02-22,95.72
1971-02-23,96.09
1971-02-24,96.73
1971-02-25,96.96
1971-02-26,96.75
1971-03-01,97.0
1971-03-02,96.98
1971-03-03,96.95
1971-03-04,97.92
1971-03-05,98.96
1971-03-08,99.38
1971-03-09,99.46
1971-03-10,99.3
1971-03-11,99.39
1971-03-12,99.57
1971-03-15,100.71
1971-03-16,101.21
1971-03-17,101.12
1971-03-18,101.19
1971-03-19,101.01
1971-03-22,100.62
1971-03-23,100.28
1971-03-24,99.62
1971-03-25,99.61
1971-03-26,99.95
1971-03-29,100.03
1971-03-30,100.26
1971-03-31,100.31
1971-04-01,100.39
1971-04-02,100.56
1971-04-05,100.79
1971-04-06,101.51
1971-04-07,101.98
1971-04-08,102.1
1971-04-12,102.88
1971-04-13,102.98
1971-04-14,103.37
1971-04-15,103.52
1971-04-16,103.49
1971-04-19,104.01
1971-04-20,103.61
1971-04-21,103.36
1971-04-22,103.56
1971-04-23,104.05
1971-04-26,103.94
1971-04-27,104.59
1971-04-28,104.77
1971-04-29,104.63
1971-04-30,103.95
1971-05-03,103.29
1971-05-04,103.79
1971-05-05,103.78
1971-05-06,103.23
1971-05-07,102.87
1971-05-10,102.36
1971-05-11,102.62
1971-05-12,102.9
1971-05-13,102.69
1971-05-14,102.21
1971-05-17,100.69
1971-05-18,100.83
1971-05-19,101.07
1971-05-20,101.31
1971-05-21,100.99
1971-05-24,100.13
1971-05-25,99.47
1971-05-26,99.59
1971-05-27,99.4
1971-05-28,99.63
1971-06-01,100.2
1971-06-02,100.96
1971-06-03,101.01
1971-06-04,101.3
1971-06-07,101.09
1971-06-08,100.32
1971-06-09,100.29
1971-06-10,100.64
1971-06-11,101.07
1971-06-14,100.22
1971-06-15,100.32
1971-06-16,100.52
1971-06-17,100.5
1971-06-18,98.97
1971-06-21,97.87
1971-06-22,97.59
1971-06-23,98.41
1971-06-24,98.13
1971-06-25,97.99
1971-06-28,97.74
1971-06-29,98.82
1971-06-30,98.7
1971-07-01,99.78
1971-07-02,99.78
1971-07-06,99.76
1971-07-07,100.04
1971-07-08,100.34
1971-07-09,100.69
1971-07-12,100.82
1971-07-13,99.5
1971-07-14,99.22
1971-07-15,99.28
1971-07-16,99.11
1971-07-19,98.93
1971-07-20,99.32
1971-07-21,99.28
1971-07-22,99.11
1971-07-23,98.94
1971-07-26,98.14
1971-07-27,97.78
1971-07-28,97.07
1971-07-29,96.02
1971-07-30,95.58
1971-08-02,95.96
1971-08-03,94.51
1971-08-04,93.89
1971-08-05,94.09
1971-08-06,94.25
1971-08-09,93.53
1971-08-10,93.54
1971-08-11,94.66
1971-08-12,96.0
1971-08-13,95.69
1971-08-16,98.76
1971-08-17,99.99
1971-08-18,98.6
1971-08-19,98.16
1971-08-20,98.33
1971-08-23,99.25
1971-08-24,100.4
1971-08-25,100.41
1971-08-26,100.24
1971-08-27,100.48
1971-08-30,99.52
1971-08-31,99.03
1971-09-01,99.07
1971-09-02,99.29
1971-09-03,100.69
1971-09-07,101.15
1971-09-08,101.34
1971-09-09,100.8
1971-09-10,100.42
1971-09-13,100.07
1971-09-14,99.34
1971-09-15,99.77
1971-09-16,99.66
1971-09-17,99.96
1971-09-20,99.68
1971-09-21,99.34
1971-09-22,98.47
1971-09-23,98.38
1971-09-24,98.15
1971-09-27,97.62
1971-09-28,97.88
1971-09-29,97.9
1971-09-30,98.34
1971-10-01,98.93
1971-10-04,99.21
1971-10-05,99.11
1971-10-06,99.82
1971-10-07,100.02
1971-10-08,99.36
1971-10-11,99.21
1971-10-12,99.57
1971-10-13,99.03
1971-10-14,98.13
1971-10-15,97.79
1971-10-18,97.35
1971-10-19,97.0
1971-10-20,95.65
1971-10-21,95.6
1971-10-22,95.57
1971-10-25,95.1
1971-10-26,94.74
1971-10-27,93.79
1971-10-28,93.96
1971-10-29,94.23
1971-11-01,92.8
1971-11-02,93.18
1971-11-03,94.91
1971-11-04,94.79
1971-11-05,94.46
1971-11-08,94.39
1971-11-09,94.46
1971-11-10,93.41
1971-11-11,92.12
1971-11-12,92.12
1971-11-15,91.81
1971-11-16,92.71
1971-11-17,92.85
1971-11-18,92.13
1971-11-19,91.61
1971-11-22,90.79
1971-11-23,90.16
1971-11-24,90.33
1971-11-26,91.94
1971-11-29,93.41
1971-11-30,93.99
1971-12-01,95.44
1971-12-02,95.84
1971-12-03,97.06
1971-12-06,96.51
1971-12-07,96.87
1971-12-08,96.92
1971-12-09,96.96
1971-12-10,97.69
1971-12-13,97.97
1971-12-14,97.67
1971-12-15,98.54
1971-12-16,99.74
1971-12-17,100.26
1971-12-20,101.55
1971-12-21,101.8
1971-12-22,101.18
1971-12-23,100.74
1971-12-27,100.95
1971-12-28,101.95
1971-12-29,102.21
1971-12-30,101.78
1971-12-31,102.09
1972-01-03,101.67
1972-01-04,102.09
1972-01-05,103.06
1972-01-06,103.51
1972-01-07,103.47
1972-01-10,103.32
1972-01-11,103.65
1972-01-12,103.59
1972-01-13,102.99
1972-01-14,103.39
1972-01-17,103.7
1972-01-18,104.05
1972-01-19,103.88
1972-01-20,103.88
1972-01-21,103.65
1972-01-24,102.57
1972-01-25,102.7
1972-01-26,102.5
1972-01-27,103.5
1972-01-28,104.16
1972-01-31,103.94
1972-02-01,104.01
1972-02-02,104.68
1972-02-03,104.64
1972-02-04,104.86
1972-02-07,104.54
1972-02-08,104.74
1972-02-09,105.55
1972-02-10,105.59
1972-02-11,105.08
1972-02-14,104.59
1972-02-15,105.03
1972-02-16,105.62
1972-02-17,105.59
1972-02-18,105.28
1972-02-22,105.29
1972-02-23,105.38
1972-02-24,105.45
1972-02-25,106.18
1972-02-28,106.19
1972-02-29,106.57
1972-03-01,107.35
1972-03-02,107.32
1972-03-03,107.94
1972-03-06,108.77
1972-03-07,108.87
1972-03-08,108.96
1972-03-09,108.94
1972-03-10,108.38
1972-03-13,107.33
1972-03-14,107.61
1972-03-15,107.75
1972-03-16,107.5
1972-03-17,107.92
1972-03-20,107.59
1972-03-21,106.69
1972-03-22,106.84
1972-03-23,107.75
1972-03-24,107.52
1972-03-27,107.3
1972-03-28,107.17
1972-03-29,106.49
1972-03-30,107.2
1972-04-03,107.48
1972-04-04,108.12
1972-04-05,109.0
1972-04-06,109.53
1972-04-07,109.62
1972-04-10,109.45
1972-04-11,109.76
1972-04-12,110.18
1972-04-13,109.91
1972-04-14,109.84
1972-04-17,109.51
1972-04-18,109.77
1972-04-19,109.2
1972-04-20,109.04
1972-04-21,108.89
1972-04-24,108.19
1972-04-25,107.12
1972-04-26,106.89
1972-04-27,107.05
1972-04-28,107.67
1972-05-01,106.69
1972-05-02,106.08
1972-05-03,105.99
1972-05-04,106.25
1972-05-05,106.63
1972-05-08,106.14
1972-05-09,104.74
1972-05-10,105.42
1972-05-11,105.77
1972-05-12,106.38
1972-05-15,106.86
1972-05-16,106.66
1972-05-17,106.89
1972-05-18,107.94
1972-05-19,108.98
1972-05-22,109.69
1972-05-23,109.78
1972-05-24,110.31
1972-05-25,110.46
1972-05-26,110.66
1972-05-30,110.35
1972-05-31,109.53
1972-06-01,109.69
1972-06-02,109.73
1972-06-05,108.82
1972-06-06,108.21
1972-06-07,107.65
1972-06-08,107.28
1972-06-09,106.86
1972-06-12,107.01
1972-06-13,107.55
1972-06-14,108.39
1972-06-15,108.44
1972-06-16,108.36
1972-06-19,108.11
1972-06-20,108.56
1972-06-21,108.79
1972-06-22,108.68
1972-06-23,108.27
1972-06-26,107.48
1972-06-27,107.37
1972-06-28,107.02
1972-06-29,106.82
1972-06-30,107.14
1972-07-03,107.49
1972-07-05,108.1
1972-07-06,109.04
1972-07-07,108.69
1972-07-10,108.11
1972-07-11,107.32
1972-07-12,106.89
1972-07-13,106.28
1972-07-14,106.8
1972-07-17,105.88
1972-07-18,105.83
1972-07-19,106.14
1972-07-20,105.81
1972-07-21,106.66
1972-07-24,107.92
1972-07-25,107.6
1972-07-26,107.53
1972-07-27,107.28
1972-07-28,107.38
1972-07-31,107.39
1972-08-01,108.4
1972-08-02,109.29
1972-08-03,110.14
1972-08-04,110.43
1972-08-07,110.61
1972-08-08,110.69
1972-08-09,110.86
1972-08-10,111.05
1972-08-11,111.95
1972-08-14,112.55
1972-08-15,112.06
1972-08-16,111.66
1972-08-17,111.34
1972-08-18,111.76
1972-08-21,111.72
1972-08-22,112.41
1972-08-23,112.26
1972-08-24,111.02
1972-08-25,110.67
1972-08-28,110.23
1972-08-29,110.41
1972-08-30,110.57
1972-08-31,111.09
1972-09-01,111.51
1972-09-05,111.23
1972-09-06,110.55
1972-09-07,110.29
1972-09-08,110.15
1972-09-11,109.51
1972-09-12,108.47
1972-09-13,108.9
1972-09-14,108.93
1972-09-15,108.81
1972-09-18,108.61
1972-09-19,108.55
1972-09-20,108.6
1972-09-21,108.43
1972-09-22,108.52
1972-09-25,108.05
1972-09-26,108.12
1972-09-27,109.66
1972-09-28,110.35
1972-09-29,110.55
1972-10-02,110.16
1972-10-03,110.3
1972-10-04,110.09
1972-10-05,108.89
1972-10-06,109.62
1972-10-09,109.9
1972-10-10,109.99
1972-10-11,109.5
1972-10-12,108.6
1972-10-13,107.92
1972-10-16,106.77
1972-10-17,107.5
1972-10-18,108.19
1972-10-19,108.05
1972-10-20,109.24
1972-10-23,110.35
1972-10-24,110.81
1972-10-25,110.72
1972-10-26,110.99
1972-10-27,110.62
1972-10-30,110.59
1972-10-31,111.58
1972-11-01,112.67
1972-11-02,113.23
1972-11-03,114.22
1972-11-06,113.98
1972-11-08,113.35
1972-11-09,113.5
1972-11-10,113.73
1972-11-13,113.9
1972-11-14,114.95
1972-11-15,114.5
1972-11-16,115.13
1972-11-17,115.49
1972-11-20,115.53
1972-11-21,116.21
1972-11-22,116.9
1972-11-24,117.27
1972-11-27,116.72
1972-11-28,116.47
1972-11-29,116.52
1972-11-30,116.67
1972-12-01,117.38
1972-12-04,117.77
1972-12-05,117.58
1972-12-06,118.01
1972-12-07,118.6
1972-12-08,118.86
1972-12-11,119.12
1972-12-12,118.66
1972-12-13,118.56
1972-12-14,118.24
1972-12-15,118.26
1972-12-18,116.9
1972-12-19,116.34
1972-12-20,115.95
1972-12-21,115.11
1972-12-22,115.83
1972-12-26,116.3
1972-12-27,116.93
1972-12-29,118.05
1973-01-02,119.1
1973-01-03,119.57
1973-01-04,119.4
1973-01-05,119.87
1973-01-08,119.85
1973-01-09,119.73
1973-01-10,119.43
1973-01-11,120.24
1973-01-12,119.3
1973-01-15,118.44
1973-01-16,118.14
1973-01-17,118.68
1973-01-18,118.85
1973-01-19,118.78
1973-01-22,118.21
1973-01-23,118.22
1973-01-24,116.73
1973-01-26,116.45
1973-01-29,116.01
1973-01-30,115.83
1973-01-31,116.03
1973-02-01,114.76
1973-02-02,114.35
1973-02-05,114.23
1973-02-06,114.45
1973-02-07,113.66
1973-02-08,113.16
1973-02-09,114.68
1973-02-12,116.06
1973-02-13,116.78
1973-02-14,115.1
1973-02-15,114.45
1973-02-16,114.98
1973-02-20,115.4
1973-02-21,114.69
1973-02-22,114.44
1973-02-23,113.16
1973-02-26,112.19
1973-02-27,110.9
1973-02-28,111.68
1973-03-01,111.05
1973-03-02,112.28
1973-03-05,112.68
1973-03-06,114.1
1973-03-07,114.45
1973-03-08,114.23
1973-03-09,113.79
1973-03-12,113.86
1973-03-13,114.48
1973-03-14,114.98
1973-03-15,114.12
1973-03-16,113.54
1973-03-19,112.17
1973-03-20,111.95
1973-03-21,110.49
1973-03-22,108.84
1973-03-23,108.88
1973-03-26,109.84
1973-03-27,111.56
1973-03-28,111.62
1973-03-29,112.71
1973-03-30,111.52
1973-04-02,110.18
1973-04-03,109.24
1973-04-04,108.77
1973-04-05,108.52
1973-04-06,109.28
1973-04-09,110.86
1973-04-10,112.21
1973-04-11,112.68
1973-04-12,112.58
1973-04-13,112.08
1973-04-16,111.44
1973-04-17,110.94
1973-04-18,111.54
1973-04-19,112.17
1973-04-23,111.57
1973-04-24,109.99
1973-04-25,108.34
1973-04-26,108.89
1973-04-27,107.23
1973-04-30,106.97
1973-05-01,107.1
1973-05-02,108.43
1973-05-03,110.22
1973-05-04,111.0
1973-05-07,110.53
1973-05-08,111.25
1973-05-09,110.44
1973-05-10,109.54
1973-05-11,108.17
1973-05-14,105.9
1973-05-15,106.57
1973-05-16,106.43
1973-05-17,105.56
1973-05-18,103.86
1973-05-21,102.73
1973-05-22,103.58
1973-05-23,104.07
1973-05-24,107.14
1973-05-25,107.94
1973-05-29,107.51
1973-05-30,105.91
1973-05-31,104.95
1973-06-01,103.93
1973-06-04,102.97
1973-06-05,104.62
1973-06-06,104.31
1973-06-07,105.84
1973-06-08,107.03
1973-06-11,106.7
1973-06-12,108.29
1973-06-13,107.6
1973-06-14,106.4
1973-06-15,105.1
1973-06-18,103.6
1973-06-19,103.99
