Date,Closing Value,Return
2/6/1973,114.45,0.001925939
2/7/1973,113.66,-0.006902578
2/8/1973,113.16,-0.004399085
2/9/1973,114.68,0.013432308
2/12/1973,116.06,0.012033484
2/13/1973,116.78,0.006203688
2/14/1973,115.1,-0.014386025
2/15/1973,114.45,-0.005647263
2/16/1973,114.98,0.004630843
2/20/1973,115.4,0.003652809
2/21/1973,114.69,-0.006152513
2/22/1973,114.44,-0.002179789
2/23/1973,113.16,-0.0111849
2/26/1973,112.19,-0.008571934
2/27/1973,110.9,-0.011498351
2/28/1973,111.68,0.007033363
3/1/1973,111.05,-0.005641117
3/2/1973,112.28,0.011076092
3/5/1973,112.68,0.003562522
3/6/1973,114.1,0.012602059
3/7/1973,114.45,0.003067485
3/8/1973,114.23,-0.001922237
3/9/1973,113.79,-0.003851878
3/12/1973,113.86,0.000615168
3/13/1973,114.48,0.005445284
3/14/1973,114.98,0.004367575
3/15/1973,114.12,-0.007479562
3/16/1973,113.54,-0.005082369
3/19/1973,112.17,-0.012066232
3/20/1973,111.95,-0.001961309
3/21/1973,110.49,-0.013041536
3/22/1973,108.84,-0.014933478
3/23/1973,108.88,0.000367512
3/26/1973,109.84,0.008817046
3/27/1973,111.56,0.015659141
3/28/1973,111.62,0.000537827
3/29/1973,112.71,0.009765275
3/30/1973,111.52,-0.010558069
4/2/1973,110.18,-0.012015782
4/3/1973,109.24,-0.008531494
4/4/1973,108.77,-0.004302453
4/5/1973,108.52,-0.002298428
4/6/1973,109.28,0.007003317
4/9/1973,110.86,0.014458272
4/10/1973,112.21,0.012177521
4/11/1973,112.68,0.004188575
4/12/1973,112.58,-0.000887469
4/13/1973,112.08,-0.004441286
4/16/1973,111.44,-0.005710207
4/17/1973,110.94,-0.004486719
4/18/1973,111.54,0.005408329
4/19/1973,112.17,0.005648198
4/23/1973,111.57,-0.005349024
4/24/1973,109.99,-0.014161513
4/25/1973,108.34,-0.015001364
4/26/1973,108.89,0.005076611
4/27/1973,107.23,-0.015244742
4/30/1973,106.97,-0.002424695
5/1/1973,107.1,0.001215294
5/2/1973,108.43,0.012418301
5/3/1973,110.22,0.016508346
5/4/1973,111,0.007076756
5/7/1973,110.53,-0.004234234
5/8/1973,111.25,0.006514069
5/9/1973,110.44,-0.007280899
5/10/1973,109.54,-0.008149221
5/11/1973,108.17,-0.012506847
5/14/1973,105.9,-0.020985486
5/15/1973,106.57,0.006326723
5/16/1973,106.43,-0.001313691
5/17/1973,105.56,-0.008174387
5/18/1973,103.86,-0.016104585
5/21/1973,102.73,-0.010880031
5/22/1973,103.58,0.008274117
5/23/1973,104.07,0.004730643
5/24/1973,107.14,0.029499375
5/25/1973,107.94,0.007466866
5/29/1973,107.51,-0.003983695
5/30/1973,105.91,-0.014882337
5/31/1973,104.95,-0.0090643
6/1/1973,103.93,-0.009718914
6/4/1973,102.97,-0.009236986
6/5/1973,104.62,0.016024085
6/6/1973,104.31,-0.002963105
6/7/1973,105.84,0.014667817
6/8/1973,107.03,0.011243386
6/11/1973,106.7,-0.003083248
6/12/1973,108.29,0.014901593
6/13/1973,107.6,-0.006371779
6/14/1973,106.4,-0.011152416
6/15/1973,105.1,-0.012218045
6/18/1973,103.6,-0.014272122
6/19/1973,103.99,0.003764479
6/20/1973,104.44,0.004327339
6/21/1973,103.21,-0.011777097
6/22/1973,103.7,0.004747602
6/25/1973,102.25,-0.013982642
6/26/1973,103.3,0.010268949
6/27/1973,103.62,0.003097773
6/28/1973,104.69,0.010326192
6/29/1973,104.26,-0.004107365
7/2/1973,102.9,-0.013044312
7/3/1973,101.87,-0.010009718
7/5/1973,101.78,-0.000883479
7/6/1973,101.28,-0.004912556
7/9/1973,102.14,0.008491311
7/10/1973,103.52,0.013510867
7/11/1973,105.8,0.02202473
7/12/1973,105.5,-0.002835539
7/13/1973,104.09,-0.013364929
7/16/1973,105.67,0.015179172
7/17/1973,105.72,0.000473171
7/18/1973,106.35,0.005959137
7/19/1973,106.55,0.001880583
7/20/1973,107.14,0.005537306
7/23/1973,107.52,0.003546761
7/24/1973,108.14,0.005766369
7/25/1973,109.64,0.013870908
7/26/1973,109.85,0.001915359
7/27/1973,109.59,-0.002366864
7/30/1973,109.25,-0.003102473
7/31/1973,108.22,-0.009427918
8/1/1973,106.83,-0.012844206
8/2/1973,106.67,-0.001497707
8/3/1973,106.49,-0.001687447
8/6/1973,106.73,0.002253733
8/7/1973,106.55,-0.001686499
8/8/1973,105.55,-0.009385265
8/9/1973,105.61,0.000568451
8/10/1973,104.77,-0.007953792
8/13/1973,103.71,-0.0101174
8/14/1973,102.71,-0.009642272
8/15/1973,103.01,0.002920845
8/16/1973,102.29,-0.006989613
8/17/1973,102.31,0.000195523
8/20/1973,101.61,-0.006841951
8/21/1973,100.89,-0.007085917
8/22/1973,100.53,-0.003568243
8/23/1973,101.91,0.013727246
8/24/1973,101.62,-0.002845648
8/27/1973,102.42,0.007872466
8/28/1973,103.02,0.005858231
8/29/1973,104.03,0.009803922
8/30/1973,103.88,-0.001441892
8/31/1973,104.25,0.003561802
9/4/1973,104.51,0.002494005
9/5/1973,104.64,0.0012439
9/6/1973,105.15,0.004873853
9/7/1973,104.76,-0.003708987
9/10/1973,103.85,-0.008686522
9/11/1973,103.22,-0.006066442
9/12/1973,103.06,-0.001550087
9/13/1973,103.36,0.002910926
9/14/1973,104.44,0.010448916
9/17/1973,104.15,-0.002776714
9/18/1973,103.77,-0.003648584
9/19/1973,105.88,0.02033343
9/20/1973,106.76,0.008311296
9/21/1973,107.2,0.004121394
9/24/1973,107.36,0.001492537
9/25/1973,108.05,0.006426975
9/26/1973,108.83,0.00721888
9/27/1973,109.08,0.002297161
9/28/1973,108.43,-0.005958929
10/1/1973,108.21,-0.002028959
10/2/1973,108.79,0.005359948
10/3/1973,108.78,-9.19202E-05
10/4/1973,108.41,-0.003401361
10/5/1973,109.85,0.013282907
10/8/1973,110.23,0.003459263
10/9/1973,110.13,-0.000907194
10/10/1973,109.22,-0.008262962
10/11/1973,111.09,0.017121406
10/12/1973,111.44,0.003150599
10/15/1973,110.05,-0.01247308
10/16/1973,110.19,0.001272149
10/17/1973,109.97,-0.001996551
10/18/1973,110.01,0.000363736
10/19/1973,110.22,0.001908917
10/22/1973,109.16,-0.009617129
10/23/1973,109.75,0.00540491
10/24/1973,110.27,0.004738041
10/25/1973,110.5,0.002085789
10/26/1973,111.38,0.007963801
10/29/1973,111.15,-0.002065003
10/30/1973,109.33,-0.016374269
10/31/1973,108.29,-0.009512485
11/1/1973,107.69,-0.005540678
11/2/1973,107.07,-0.005757266
11/5/1973,105.52,-0.014476511
11/6/1973,104.96,-0.005307051
11/7/1973,105.8,0.008003049
11/8/1973,107.02,0.011531191
11/9/1973,105.3,-0.016071762
11/12/1973,104.44,-0.008167142
11/13/1973,104.36,-0.00076599
11/14/1973,102.45,-0.018302031
11/15/1973,102.43,-0.000195217
11/16/1973,103.88,0.014156009
11/19/1973,100.71,-0.03051598
11/20/1973,98.66,-0.020355476
11/21/1973,99.76,0.011149402
11/23/1973,99.44,-0.003207698
11/26/1973,96.58,-0.028761062
11/27/1973,95.7,-0.009111617
11/28/1973,97.65,0.020376176
11/29/1973,97.31,-0.003481823
11/30/1973,95.96,-0.013873189
12/3/1973,93.9,-0.021467278
12/4/1973,93.59,-0.003301384
12/5/1973,92.16,-0.01527941
12/6/1973,94.42,0.024522569
12/7/1973,96.51,0.022135141
12/10/1973,97.95,0.014920734
12/11/1973,96.04,-0.019499745
12/12/1973,93.57,-0.025718451
12/13/1973,92.38,-0.012717751
12/14/1973,93.29,0.009850617
12/17/1973,92.75,-0.005788402
12/18/1973,94.74,0.021455526
12/19/1973,94.82,0.000844416
12/20/1973,94.55,-0.002847501
12/21/1973,93.54,-0.010682179
12/24/1973,92.9,-0.006841993
12/26/1973,95.74,0.030570506
12/27/1973,97.74,0.02088991
12/28/1973,97.54,-0.002046245
12/31/1973,97.55,0.000102522
1/2/1974,97.68,0.00133265
1/3/1974,99.8,0.021703522
1/4/1974,98.9,-0.009018036
1/7/1974,98.07,-0.008392315
1/8/1974,96.12,-0.019883757
1/9/1974,93.42,-0.028089888
1/10/1974,92.39,-0.011025476
1/11/1974,93.66,0.013746076
1/14/1974,93.42,-0.00256246
1/15/1974,94.23,0.00867052
1/16/1974,95.67,0.015281757
1/17/1974,97.3,0.017037734
1/18/1974,95.56,-0.017882837
1/21/1974,95.4,-0.001674341
1/22/1974,96.55,0.012054507
1/23/1974,97.07,0.00538581
1/24/1974,96.82,-0.002575461
1/25/1974,96.63,-0.001962404
1/28/1974,96.09,-0.005588327
1/29/1974,96.01,-0.000832553
1/30/1974,97.06,0.010936361
1/31/1974,96.57,-0.005048424
2/1/1974,95.32,-0.012943978
2/4/1974,93.29,-0.021296685
2/5/1974,93,-0.003108586
2/6/1974,93.26,0.002795699
2/7/1974,93.3,0.000428908
2/8/1974,92.33,-0.01039657
2/11/1974,90.66,-0.018087296
2/12/1974,90.94,0.003088462
2/13/1974,90.98,0.00043985
2/14/1974,90.95,-0.000329743
2/15/1974,92.27,0.014513469
2/19/1974,92.12,-0.001625664
2/20/1974,93.44,0.014329136
2/21/1974,94.71,0.01359161
2/22/1974,95.39,0.007179812
2/25/1974,95.03,-0.003773981
2/26/1974,96,0.010207303
2/27/1974,96.4,0.004166667
2/28/1974,96.22,-0.00186722
3/1/1974,95.53,-0.007171066
3/4/1974,95.53,0
3/5/1974,97.32,0.018737569
3/6/1974,97.98,0.006781751
3/7/1974,96.94,-0.010614411
3/8/1974,97.78,0.008665154
3/11/1974,98.88,0.011249744
3/12/1974,99.15,0.002730583
3/13/1974,99.74,0.00595058
3/14/1974,99.65,-0.000902346
3/15/1974,99.28,-0.003712995
3/18/1974,98.05,-0.012389202
3/19/1974,97.23,-0.00836308
3/20/1974,97.57,0.003496863
3/21/1974,97.34,-0.002357282
3/22/1974,97.27,-0.000719129
3/25/1974,97.64,0.003803845
3/26/1974,97.95,0.003174928
3/27/1974,96.59,-0.013884635
3/28/1974,94.82,-0.018324878
3/29/1974,93.98,-0.008858891
4/1/1974,93.25,-0.00776761
4/2/1974,93.35,0.001072386
4/3/1974,94.33,0.010498125
4/4/1974,94.33,0
4/5/1974,93.01,-0.013993427
4/8/1974,92.03,-0.010536501
4/9/1974,92.61,0.006302293
4/10/1974,92.4,-0.002267574
4/11/1974,92.12,-0.003030303
4/15/1974,92.05,-0.000759878
4/16/1974,93.66,0.017490494
4/17/1974,94.36,0.007473842
4/18/1974,94.78,0.004451039
4/19/1974,93.75,-0.010867272
4/22/1974,93.38,-0.003946667
4/23/1974,91.81,-0.016813022
4/24/1974,90.3,-0.01644701
4/25/1974,89.57,-0.008084164
4/26/1974,90.18,0.006810316
4/29/1974,90,-0.001996008
4/30/1974,90.31,0.003444444
5/1/1974,92.22,0.021149374
5/2/1974,92.09,-0.001409673
5/3/1974,91.29,-0.008687154
5/6/1974,91.12,-0.001862197
5/7/1974,91.46,0.003731343
5/8/1974,91.64,0.001968073
5/9/1974,92.96,0.01440419
5/10/1974,91.47,-0.016028399
5/13/1974,90.66,-0.008855362
5/14/1974,90.69,0.000330907
5/15/1974,90.45,-0.002646378
5/16/1974,89.72,-0.008070757
5/17/1974,88.21,-0.016830138
5/20/1974,87.86,-0.003967804
5/21/1974,87.91,0.000569087
5/22/1974,87.09,-0.009327722
5/23/1974,87.29,0.002296475
5/24/1974,88.58,0.014778325
5/28/1974,88.37,-0.002370738
5/29/1974,86.89,-0.016747765
5/30/1974,87.43,0.006214754
5/31/1974,87.28,-0.001715658
6/3/1974,89.1,0.020852429
6/4/1974,90.14,0.011672278
6/5/1974,90.31,0.001885955
6/6/1974,91.96,0.018270402
6/7/1974,92.55,0.006415833
6/10/1974,93.1,0.005942734
6/11/1974,92.28,-0.008807734
6/12/1974,92.06,-0.002384049
6/13/1974,92.34,0.003041495
6/14/1974,91.3,-0.011262725
6/17/1974,90.04,-0.013800657
6/18/1974,89.45,-0.006552643
6/19/1974,88.84,-0.006819452
6/20/1974,88.21,-0.0070914
6/21/1974,87.46,-0.008502437
6/24/1974,87.69,0.002629774
6/25/1974,88.98,0.014710913
6/26/1974,87.61,-0.015396718
6/27/1974,86.31,-0.014838489
6/28/1974,86,-0.003591704
7/1/1974,86.02,0.000232558
7/2/1974,84.3,-0.01999535
7/3/1974,84.25,-0.00059312
7/5/1974,83.66,-0.007002967
7/8/1974,81.09,-0.030719579
7/9/1974,81.48,0.004809471
7/10/1974,79.99,-0.018286696
7/11/1974,79.89,-0.001250156
7/12/1974,83.15,0.040806108
7/15/1974,83.78,0.007576669
7/16/1974,82.81,-0.011577942
7/17/1974,83.7,0.010747494
7/18/1974,83.78,0.000955795
7/19/1974,83.54,-0.002864646
7/22/1974,83.81,0.003231985
7/23/1974,84.65,0.01002267
7/24/1974,84.99,0.004016539
7/25/1974,83.98,-0.011883751
7/26/1974,82.4,-0.018814003
7/29/1974,80.94,-0.017718447
7/30/1974,80.5,-0.005436126
7/31/1974,79.31,-0.014782609
8/1/1974,78.75,-0.0070609
8/2/1974,78.59,-0.002031746
8/5/1974,79.29,0.008906986
8/6/1974,80.52,0.015512675
8/7/1974,82.65,0.026453055
8/8/1974,81.57,-0.013067151
8/9/1974,80.86,-0.00870418
8/12/1974,79.75,-0.01372743
8/13/1974,78.49,-0.015799373
8/14/1974,76.73,-0.022423239
8/15/1974,76.3,-0.005604066
8/16/1974,75.67,-0.008256881
8/19/1974,74.57,-0.014536805
8/20/1974,74.95,0.005095883
8/21/1974,73.51,-0.019212809
8/22/1974,72.8,-0.00965855
8/23/1974,71.55,-0.01717033
8/26/1974,72.16,0.008525507
8/27/1974,70.94,-0.016906874
8/28/1974,70.76,-0.002537356
8/29/1974,69.99,-0.010881854
8/30/1974,72.15,0.030861552
9/3/1974,70.52,-0.022591823
9/4/1974,68.69,-0.025950085
9/5/1974,70.87,0.031736788
9/6/1974,71.42,0.007760689
9/9/1974,69.72,-0.023802856
9/10/1974,69.24,-0.006884682
9/11/1974,68.55,-0.009965338
9/12/1974,66.71,-0.026841721
9/13/1974,65.2,-0.022635287
9/16/1974,66.26,0.016257669
9/17/1974,67.38,0.016903109
9/18/1974,67.72,0.005046008
9/19/1974,70.09,0.034997047
9/20/1974,70.14,0.000713369
9/23/1974,69.42,-0.010265184
9/24/1974,68.02,-0.020167099
9/25/1974,67.57,-0.006615701
9/26/1974,66.46,-0.016427409
9/27/1974,64.94,-0.0228709
9/30/1974,63.54,-0.021558362
10/1/1974,63.39,-0.002360718
10/2/1974,63.38,-0.000157754
10/3/1974,62.28,-0.017355633
10/4/1974,62.34,0.000963391
10/7/1974,64.95,0.04186718
10/8/1974,64.84,-0.00169361
10/9/1974,67.82,0.045959284
10/10/1974,69.79,0.029047479
10/11/1974,71.14,0.019343746
10/14/1974,72.74,0.022490863
10/15/1974,71.44,-0.017871872
10/16/1974,70.33,-0.015537514
10/17/1974,71.17,0.011943694
10/18/1974,72.28,0.015596459
10/21/1974,73.5,0.016878805
10/22/1974,73.13,-0.005034014
10/23/1974,71.03,-0.028715985
10/24/1974,70.22,-0.011403632
10/25/1974,70.12,-0.001424096
10/28/1974,70.09,-0.000427838
10/29/1974,72.83,0.039092595
10/30/1974,74.31,0.020321296
10/31/1974,73.9,-0.005517427
11/1/1974,73.88,-0.000270636
11/4/1974,73.08,-0.01082837
11/5/1974,75.11,0.027777778
11/6/1974,74.75,-0.00479297
11/7/1974,75.21,0.006153846
11/8/1974,74.91,-0.003988831
11/11/1974,75.15,0.003203845
11/12/1974,73.67,-0.019693945
11/13/1974,73.35,-0.004343695
11/14/1974,73.06,-0.003953647
11/15/1974,71.91,-0.015740487
11/18/1974,69.27,-0.036712557
11/19/1974,68.2,-0.015446802
11/20/1974,67.9,-0.004398827
11/21/1974,68.18,0.004123711
11/22/1974,68.9,0.010560282
11/25/1974,68.83,-0.001015965
11/26/1974,69.47,0.009298271
11/27/1974,69.94,0.00676551
11/29/1974,69.97,0.000428939
12/2/1974,68.11,-0.026582821
12/3/1974,67.17,-0.013801204
12/4/1974,67.41,0.003573024
12/5/1974,66.13,-0.018988281
12/6/1974,65.01,-0.016936338
12/9/1974,65.6,0.009075527
12/10/1974,67.28,0.025609756
12/11/1974,67.67,0.005796671
12/12/1974,67.45,-0.003251071
12/13/1974,67.07,-0.005633803
12/16/1974,66.46,-0.009094975
12/17/1974,67.58,0.016852242
12/18/1974,67.9,0.004735129
12/19/1974,67.65,-0.003681885
12/20/1974,66.91,-0.010938655
12/23/1974,65.96,-0.014198177
12/24/1974,66.88,0.013947847
12/26/1974,67.44,0.008373206
12/27/1974,67.14,-0.004448399
12/30/1974,67.16,0.000297885
12/31/1974,68.56,0.020845742
1/2/1975,70.23,0.024358226
1/3/1975,70.71,0.006834686
1/6/1975,71.07,0.005091218
1/7/1975,71.02,-0.000703532
1/8/1975,70.04,-0.01379893
1/9/1975,71.17,0.016133638
1/10/1975,72.61,0.020233244
1/13/1975,72.31,-0.004131662
1/14/1975,71.68,-0.008712488
1/15/1975,72.14,0.006417411
1/16/1975,72.05,-0.001247574
1/17/1975,70.96,-0.015128383
1/20/1975,71.08,0.001691094
1/21/1975,70.7,-0.005346089
1/22/1975,71.74,0.014710042
1/23/1975,72.07,0.004599944
1/24/1975,72.98,0.012626613
1/27/1975,75.37,0.032748698
1/28/1975,76.03,0.0087568
1/29/1975,77.26,0.016177825
1/30/1975,76.21,-0.013590474
1/31/1975,76.98,0.010103661
2/3/1975,77.82,0.010911925
2/4/1975,77.61,-0.002698535
2/5/1975,78.95,0.017265816
2/6/1975,78.56,-0.004939835
2/7/1975,78.63,0.000891039
2/10/1975,78.36,-0.003433804
2/11/1975,78.58,0.002807555
2/12/1975,79.92,0.017052685
2/13/1975,81.01,0.013638639
2/14/1975,81.5,0.006048636
2/18/1975,80.93,-0.006993865
2/19/1975,81.44,0.006301742
2/20/1975,82.21,0.009454813
2/21/1975,82.62,0.004987228
2/24/1975,81.44,-0.014282256
2/25/1975,79.53,-0.023452849
2/26/1975,80.37,0.010562052
2/27/1975,80.77,0.004976981
2/28/1975,81.59,0.010152284
3/3/1975,83.03,0.017649222
3/4/1975,83.56,0.006383235
3/5/1975,83.9,0.004068933
3/6/1975,83.69,-0.00250298
3/7/1975,84.3,0.007288804
3/10/1975,84.95,0.007710558
3/11/1975,84.36,-0.006945262
3/12/1975,83.59,-0.009127549
3/13/1975,83.74,0.001794473
3/14/1975,84.76,0.012180559
3/17/1975,86.01,0.014747522
3/18/1975,85.13,-0.010231368
3/19/1975,84.34,-0.009279925
3/20/1975,83.61,-0.008655442
3/21/1975,83.39,-0.002631264
3/24/1975,81.42,-0.023623936
3/25/1975,82.06,0.007860477
3/26/1975,83.59,0.018644894
3/27/1975,83.85,0.00311042
3/31/1975,83.36,-0.005843769
4/1/1975,82.64,-0.008637236
4/2/1975,82.43,-0.002541142
4/3/1975,81.51,-0.011160985
4/4/1975,80.88,-0.007729113
4/7/1975,80.35,-0.006552918
4/8/1975,80.99,0.007965152
4/9/1975,82.84,0.022842326
4/10/1975,83.77,0.011226461
4/11/1975,84.18,0.004894354
4/14/1975,85.6,0.016868615
4/15/1975,86.3,0.00817757
4/16/1975,86.6,0.003476246
4/17/1975,87.25,0.007505774
4/18/1975,86.3,-0.010888252
4/21/1975,87.23,0.010776362
4/22/1975,87.09,-0.001604952
4/23/1975,86.12,-0.011137903
4/24/1975,86.04,-0.000928936
4/25/1975,86.62,0.006741051
4/28/1975,86.23,-0.004502424
4/29/1975,85.64,-0.006842166
4/30/1975,87.3,0.019383466
5/1/1975,88.1,0.009163803
5/2/1975,89.22,0.012712826
5/5/1975,90.08,0.009639094
5/6/1975,88.64,-0.01598579
5/7/1975,89.08,0.004963899
5/8/1975,89.56,0.005388415
5/9/1975,90.53,0.010830728
5/12/1975,90.61,0.000883685
5/13/1975,91.58,0.01070522
5/14/1975,92.27,0.007534396
5/15/1975,91.41,-0.009320473
5/16/1975,90.43,-0.010720928
5/19/1975,90.53,0.001105828
5/20/1975,90.07,-0.005081189
5/21/1975,89.06,-0.011213501
5/22/1975,89.39,0.003705367
5/23/1975,90.58,0.013312451
5/27/1975,90.34,-0.002649592
5/28/1975,89.71,-0.006973655
5/29/1975,89.68,-0.000334411
5/30/1975,91.15,0.016391615
6/2/1975,92.58,0.015688426
6/3/1975,92.89,0.003348455
6/4/1975,92.6,-0.003121972
6/5/1975,92.69,0.000971922
6/6/1975,92.48,-0.002265617
6/9/1975,91.21,-0.013732699
6/10/1975,90.44,-0.008442057
6/11/1975,90.55,0.001216276
6/12/1975,90.08,-0.005190502
6/13/1975,90.52,0.004884547
6/16/1975,91.46,0.010384445
6/17/1975,90.58,-0.009621693
6/18/1975,90.39,-0.002097593
6/19/1975,92.02,0.018032968
6/20/1975,92.61,0.00641165
6/23/1975,93.62,0.01090595
6/24/1975,94.19,0.006088443
6/25/1975,94.62,0.00456524
6/26/1975,94.81,0.002008032
6/27/1975,94.81,0
6/30/1975,95.19,0.004008016
7/1/1975,94.85,-0.003571804
7/2/1975,94.18,-0.007063785
7/3/1975,94.36,0.001911234
7/7/1975,93.54,-0.008690123
7/8/1975,93.39,-0.001603592
7/9/1975,94.8,0.015097976
7/10/1975,94.81,0.000105485
7/11/1975,94.66,-0.001582112
7/14/1975,95.19,0.005598986
7/15/1975,95.61,0.004412228
7/16/1975,94.61,-0.010459157
7/17/1975,93.63,-0.010358313
7/18/1975,93.2,-0.004592545
7/21/1975,92.44,-0.008154506
7/22/1975,91.45,-0.01070965
7/23/1975,90.18,-0.01388737
7/24/1975,90.07,-0.001219783
7/25/1975,89.29,-0.008659931
7/28/1975,88.69,-0.006719677
7/29/1975,88.19,-0.005637614
7/30/1975,88.83,0.007257059
7/31/1975,88.75,-0.000900597
8/1/1975,87.99,-0.00856338
8/4/1975,87.15,-0.009546539
8/5/1975,86.23,-0.010556512
8/6/1975,86.25,0.000231938
8/7/1975,86.3,0.00057971
8/8/1975,86.02,-0.003244496
8/11/1975,86.55,0.006161358
8/12/1975,87.12,0.006585789
8/13/1975,85.97,-0.013200184
8/14/1975,85.6,-0.004303827
8/15/1975,86.36,0.008878505
8/18/1975,86.2,-0.00185271
8/19/1975,84.95,-0.01450116
8/20/1975,83.22,-0.020364921
8/21/1975,83.07,-0.001802451
8/22/1975,84.28,0.014566029
8/25/1975,85.06,0.009254865
8/26/1975,83.96,-0.012932048
8/27/1975,84.43,0.005597904
8/28/1975,86.4,0.023332939
8/29/1975,86.88,0.005555556
9/2/1975,85.48,-0.01611418
9/3/1975,86.03,0.006434254
9/4/1975,86.2,0.001976055
9/5/1975,85.62,-0.006728538
9/8/1975,85.89,0.003153469
9/9/1975,84.6,-0.015019211
9/10/1975,83.79,-0.009574468
9/11/1975,83.45,-0.004057763
9/12/1975,83.3,-0.001797484
9/15/1975,82.88,-0.005042017
9/16/1975,82.09,-0.009531853
9/17/1975,82.37,0.00341089
9/18/1975,84.06,0.020517179
9/19/1975,85.88,0.021651202
9/22/1975,85.07,-0.009431765
9/23/1975,84.94,-0.001528153
9/24/1975,85.74,0.009418413
9/25/1975,85.64,-0.001166317
9/26/1975,86.19,0.006422233
9/29/1975,85.03,-0.013458638
9/30/1975,83.87,-0.013642244
10/1/1975,82.93,-0.011207822
10/2/1975,83.82,0.010731943
10/3/1975,85.95,0.025411596
10/6/1975,86.88,0.010820244
10/7/1975,86.77,-0.001266114
10/8/1975,87.94,0.013483923
10/9/1975,88.37,0.004889698
10/10/1975,88.21,-0.001810569
10/13/1975,89.46,0.014170729
10/14/1975,89.28,-0.002012072
10/15/1975,89.23,-0.000560036
10/16/1975,89.37,0.001568979
10/17/1975,88.86,-0.005706613
10/20/1975,89.82,0.010803511
10/21/1975,90.56,0.0082387
10/22/1975,90.71,0.00165636
10/23/1975,91.24,0.005842796
10/24/1975,89.83,-0.015453748
10/27/1975,89.73,-0.001113214
10/28/1975,90.51,0.008692745
10/29/1975,89.39,-0.012374323
10/30/1975,89.31,-0.000894955
10/31/1975,89.04,-0.003023178
11/3/1975,88.09,-0.010669362
11/4/1975,88.51,0.004767851
11/5/1975,89.15,0.007230821
11/6/1975,89.55,0.00448682
11/7/1975,89.33,-0.002456728
11/10/1975,89.34,0.000111944
11/11/1975,89.87,0.005932393
11/12/1975,91.19,0.014687882
11/13/1975,91.04,-0.001644917
11/14/1975,90.97,-0.000768893
11/17/1975,91.46,0.005386391
11/18/1975,91,-0.005029521
11/19/1975,89.98,-0.011208791
11/20/1975,89.64,-0.003778617
11/21/1975,89.53,-0.001227131
11/24/1975,89.7,0.001898805
11/25/1975,90.71,0.011259755
11/26/1975,90.94,0.002535553
11/28/1975,91.24,0.003298878
12/1/1975,90.67,-0.00624726
12/2/1975,89.33,-0.014778868
12/3/1975,87.6,-0.019366394
12/4/1975,87.84,0.002739726
12/5/1975,86.82,-0.011612022
12/8/1975,87.07,0.002879521
12/9/1975,87.3,0.002641553
12/10/1975,88.08,0.008934708
12/11/1975,87.8,-0.003178928
12/12/1975,87.83,0.000341686
12/15/1975,88.09,0.002960264
12/16/1975,88.93,0.009535702
12/17/1975,89.15,0.002473856
12/18/1975,89.43,0.003140774
12/19/1975,88.8,-0.007044616
12/22/1975,88.14,-0.007432432
12/23/1975,88.73,0.006693896
12/24/1975,89.46,0.008227206
12/26/1975,90.25,0.008830762
12/29/1975,90.13,-0.00132964
12/30/1975,89.77,-0.003994231
12/31/1975,90.19,0.004678623
1/2/1976,90.9,0.00787227
1/5/1976,92.58,0.018481848
1/6/1976,93.53,0.010261396
1/7/1976,93.95,0.004490538
1/8/1976,94.58,0.006705695
1/9/1976,94.95,0.003912032
1/12/1976,96.33,0.014533965
1/13/1976,95.57,-0.007889546
1/14/1976,97.13,0.016323114
1/15/1976,96.61,-0.00535365
1/16/1976,97,0.004036849
1/19/1976,98.32,0.013608247
1/20/1976,98.86,0.00549227
1/21/1976,98.24,-0.006271495
1/22/1976,98.04,-0.002035831
1/23/1976,99.21,0.011933905
1/26/1976,99.68,0.004737426
1/27/1976,99.07,-0.006119583
1/28/1976,98.53,-0.005450691
1/29/1976,100.11,0.016035725
1/30/1976,100.86,0.007491759
2/2/1976,100.87,9.91473E-05
2/3/1976,101.18,0.003073263
2/4/1976,101.91,0.007214865
2/5/1976,100.39,-0.014915121
2/6/1976,99.46,-0.009263871
2/9/1976,99.62,0.001608687
2/10/1976,100.47,0.008532423
2/11/1976,100.77,0.002985966
2/12/1976,100.25,-0.005160266
2/13/1976,99.67,-0.005785536
2/17/1976,99.05,-0.006220528
2/18/1976,99.85,0.008076729
2/19/1976,101.41,0.015623435
2/20/1976,102.1,0.006804063
2/23/1976,101.61,-0.004799216
2/24/1976,102.03,0.004133451
2/25/1976,101.69,-0.003332353
2/26/1976,100.11,-0.015537418
2/27/1976,99.71,-0.003995605
3/1/1976,100.02,0.003109016
3/2/1976,100.58,0.00559888
3/3/1976,99.98,-0.005965401
3/4/1976,98.92,-0.01060212
3/5/1976,99.11,0.001920744
3/8/1976,100.19,0.010896983
3/9/1976,100.58,0.003892604
3/10/1976,100.94,0.00357924
3/11/1976,101.89,0.009411532
3/12/1976,100.86,-0.010108941
3/15/1976,99.8,-0.010509617
3/16/1976,100.92,0.011222445
3/17/1976,100.86,-0.00059453
3/18/1976,100.45,-0.004065041
3/19/1976,100.58,0.001294176
3/22/1976,100.71,0.001292503
3/23/1976,102.24,0.015192136
3/24/1976,103.42,0.011541471
3/25/1976,102.85,-0.005511506
3/26/1976,102.85,0
3/29/1976,102.41,-0.004278075
3/30/1976,102.01,-0.003905869
3/31/1976,102.77,0.00745025
4/1/1976,102.24,-0.005157147
4/2/1976,102.25,9.78091E-05
4/5/1976,103.51,0.012322738
